ip,latest_mac,mac_type,hostname,os,manufacturer,model
10.183.17.85,00:50:56:AE:2A:38,static,dcc-dhvi-md-gpu-156,AlmaLinux 9.3 (Shamrock Pampas Cat),VMware,"VMware7,1"
10.183.17.86,00:50:56:AE:12:EB,static,dcc-dhvi-md-gpu-157,AlmaLinux 9.3 (Shamrock Pampas Cat),VMware,"VMware7,1"
10.183.17.87,00:50:56:AE:60:89,static,dcc-dhvi-md-gpu-158,AlmaLinux 9.3 (Shamrock Pampas Cat),VMware,"VMware7,1"
10.183.17.88,00:50:56:AE:6B:D0,static,dcc-dhvi-md-gpu-160,AlmaLinux 9.3 (Shamrock Pampas Cat),VMware,"VMware7,1"
10.183.17.89,00:50:56:AE:0F:CD,static,dcc-dhvi-md-gpu-159,AlmaLinux 9.3 (Shamrock Pampas Cat),VMware,"VMware7,1"
10.183.17.9,00:50:56:AE:8B:D0,static,dcc-dhvi-md-gpu-80,AlmaLinux 9.3 (Shamrock Pampas Cat),VMware,"VMware7,1"
10.183.17.90,00:50:56:AE:B4:4E,static,dcc-dhvi-md-gpu-162,AlmaLinux 9.3 (Shamrock Pampas Cat),VMware,"VMware7,1"
10.183.17.91,00:50:56:AE:12:A5,static,dcc-dhvi-md-gpu-161,AlmaLinux 9.3 (Shamrock Pampas Cat),VMware,"VMware7,1"
10.183.17.92,00:50:56:AE:0F:C9,static,dcc-dhvi-md-gpu-163,AlmaLinux 9.3 (Shamrock Pampas Cat),VMware,"VMware7,1"
10.183.17.93,00:50:56:AE:4E:9A,static,dcc-dhvi-md-gpu-164,AlmaLinux 9.3 (Shamrock Pampas Cat),VMware,"VMware7,1"
10.183.17.94,00:50:56:AE:BE:77,static,dcc-dhvi-md-gpu-165,AlmaLinux 9.3 (Shamrock Pampas Cat),VMware,"VMware7,1"
10.183.17.95,00:50:56:AE:A1:FF,static,dcc-dhvi-md-gpu-166,AlmaLinux 9.3 (Shamrock Pampas Cat),VMware,"VMware7,1"
10.183.17.96,00:50:56:AE:53:49,static,dcc-dhvi-md-gpu-167,AlmaLinux 9.3 (Shamrock Pampas Cat),VMware,"VMware7,1"
10.183.17.97,00:50:56:AE:D2:43,static,dcc-dhvi-md-gpu-168,AlmaLinux 9.3 (Shamrock Pampas Cat),VMware,"VMware7,1"
10.183.17.98,00:50:56:AE:3C:D9,static,dcc-dhvi-md-gpu-169,AlmaLinux 9.3 (Shamrock Pampas Cat),VMware,"VMware7,1"
10.183.17.99,00:50:56:AE:30:43,static,dcc-dhvi-md-gpu-170,AlmaLinux 9.3 (Shamrock Pampas Cat),VMware,"VMware7,1"
10.183.18.0,00:50:56:AE:40:1C,static,dcc-dhvi-md-gpu-327,AlmaLinux 9.3 (Shamrock Pampas Cat),VMware,"VMware7,1"
10.183.18.1,00:50:56:AE:F6:B1,static,dcc-dhvi-md-gpu-328,AlmaLinux 9.3 (Shamrock Pampas Cat),VMware,"VMware7,1"
10.183.18.10,00:50:56:AE:E5:33,static,dcc-dhvi-md-gpu-337,AlmaLinux 9.3 (Shamrock Pampas Cat),VMware,"VMware7,1"
10.183.18.100,00:50:56:AE:2D:73,static,dcc-dhvi-md-gpu-424,AlmaLinux 9.3 (Shamrock Pampas Cat),VMware,"VMware7,1"
10.183.18.101,00:50:56:AE:43:60,static,dcc-dhvi-md-gpu-425,AlmaLinux 9.3 (Shamrock Pampas Cat),VMware,"VMware7,1"
10.183.18.102,00:50:56:AE:B2:7C,static,dcc-dhvi-md-gpu-426,AlmaLinux 9.3 (Shamrock Pampas Cat),VMware,"VMware7,1"
10.183.18.103,00:50:56:AE:28:C1,static,dcc-dhvi-md-gpu-427,AlmaLinux 9.3 (Shamrock Pampas Cat),VMware,"VMware7,1"
10.183.18.104,00:50:56:AE:56:22,static,dcc-dhvi-md-gpu-428,AlmaLinux 9.3 (Shamrock Pampas Cat),VMware,"VMware7,1"
10.183.18.105,00:50:56:AE:DD:94,static,dcc-dhvi-md-gpu-430,AlmaLinux 9.3 (Shamrock Pampas Cat),VMware,"VMware7,1"
10.183.18.106,00:50:56:AE:E5:F4,static,dcc-dhvi-md-gpu-429,AlmaLinux 9.3 (Shamrock Pampas Cat),VMware,"VMware7,1"
10.183.18.107,00:50:56:AE:DC:50,static,dcc-dhvi-md-gpu-431,AlmaLinux 9.3 (Shamrock Pampas Cat),VMware,"VMware7,1"
10.183.18.108,00:50:56:AE:59:90,static,dcc-dhvi-md-gpu-432,AlmaLinux 9.3 (Shamrock Pampas Cat),VMware,"VMware7,1"
10.183.18.109,00:50:56:AE:08:44,static,dcc-dhvi-md-gpu-433,AlmaLinux 9.3 (Shamrock Pampas Cat),VMware,"VMware7,1"
10.183.18.11,00:50:56:AE:7F:01,static,dcc-dhvi-md-gpu-338,AlmaLinux 9.3 (Shamrock Pampas Cat),VMware,"VMware7,1"
10.183.18.110,00:50:56:AE:E0:BA,static,dcc-dhvi-md-gpu-434,AlmaLinux 9.3 (Shamrock Pampas Cat),VMware,"VMware7,1"
10.183.18.111,00:50:56:AE:28:26,static,dcc-dhvi-md-gpu-435,AlmaLinux 9.3 (Shamrock Pampas Cat),VMware,"VMware7,1"
10.183.18.112,00:50:56:AE:91:2C,static,dcc-dhvi-md-gpu-436,AlmaLinux 9.3 (Shamrock Pampas Cat),VMware,"VMware7,1"
10.183.18.113,00:50:56:AE:BA:16,static,dcc-dhvi-md-gpu-437,AlmaLinux 9.3 (Shamrock Pampas Cat),VMware,"VMware7,1"
10.183.18.114,00:50:56:AE:65:0E,static,dcc-dhvi-md-gpu-438,AlmaLinux 9.3 (Shamrock Pampas Cat),VMware,"VMware7,1"
10.183.18.115,00:50:56:AE:63:E9,static,dcc-dhvi-md-gpu-440,AlmaLinux 9.3 (Shamrock Pampas Cat),VMware,"VMware7,1"
10.183.18.116,00:50:56:AE:C5:40,static,dcc-dhvi-md-gpu-439,AlmaLinux 9.3 (Shamrock Pampas Cat),VMware,"VMware7,1"
10.183.18.117,00:50:56:AE:6D:55,static,dcc-dhvi-md-gpu-441,AlmaLinux 9.3 (Shamrock Pampas Cat),VMware,"VMware7,1"
10.183.18.118,00:50:56:AE:89:01,static,dcc-dhvi-md-gpu-442,AlmaLinux 9.3 (Shamrock Pampas Cat),VMware,"VMware7,1"
10.183.18.119,00:50:56:AE:44:6E,static,dcc-dhvi-md-gpu-443,AlmaLinux 9.3 (Shamrock Pampas Cat),VMware,"VMware7,1"
10.183.18.12,00:50:56:AE:31:00,static,dcc-dhvi-md-gpu-339,AlmaLinux 9.3 (Shamrock Pampas Cat),VMware,"VMware7,1"
10.183.18.120,00:50:56:AE:D6:F0,static,dcc-dhvi-md-gpu-444,AlmaLinux 9.3 (Shamrock Pampas Cat),VMware,"VMware7,1"
10.183.18.121,00:50:56:AE:82:9A,static,dcc-dhvi-md-gpu-445,AlmaLinux 9.3 (Shamrock Pampas Cat),VMware,"VMware7,1"
10.183.18.122,00:50:56:AE:F3:DC,static,dcc-dhvi-md-gpu-446,AlmaLinux 9.3 (Shamrock Pampas Cat),VMware,"VMware7,1"
10.183.18.123,00:50:56:AE:25:A4,static,dcc-dhvi-md-gpu-447,AlmaLinux 9.3 (Shamrock Pampas Cat),VMware,"VMware7,1"
10.183.18.124,00:50:56:AE:C6:95,static,dcc-dhvi-md-gpu-448,AlmaLinux 9.3 (Shamrock Pampas Cat),VMware,"VMware7,1"
10.183.18.125,00:50:56:AE:E4:EA,static,dcc-dhvi-md-gpu-449,AlmaLinux 9.3 (Shamrock Pampas Cat),VMware,"VMware7,1"
10.183.18.126,00:50:56:AE:A5:72,static,dcc-dhvi-md-gpu-450,AlmaLinux 9.3 (Shamrock Pampas Cat),VMware,"VMware7,1"
10.183.18.127,00:50:56:AE:F7:08,static,dcc-dhvi-md-gpu-451,AlmaLinux 9.3 (Shamrock Pampas Cat),VMware,"VMware7,1"
10.183.18.128,00:50:56:AE:61:EC,static,dcc-dhvi-md-gpu-452,AlmaLinux 9.3 (Shamrock Pampas Cat),VMware,"VMware7,1"
10.183.18.129,00:50:56:AE:AF:8E,static,dcc-dhvi-md-gpu-453,AlmaLinux 9.3 (Shamrock Pampas Cat),VMware,"VMware7,1"
10.183.18.13,00:50:56:AE:37:6D,static,dcc-dhvi-md-gpu-340,AlmaLinux 9.3 (Shamrock Pampas Cat),VMware,"VMware7,1"
10.183.18.130,00:50:56:AE:FB:21,static,dcc-dhvi-md-gpu-455,AlmaLinux 9.3 (Shamrock Pampas Cat),VMware,"VMware7,1"
10.183.18.131,00:50:56:AE:E6:3A,static,dcc-dhvi-md-gpu-454,AlmaLinux 9.3 (Shamrock Pampas Cat),VMware,"VMware7,1"
10.183.18.132,00:50:56:AE:0C:63,static,dcc-dhvi-md-gpu-456,AlmaLinux 9.3 (Shamrock Pampas Cat),VMware,"VMware7,1"
10.183.18.133,00:50:56:AE:DB:EE,static,dcc-dhvi-md-gpu-457,AlmaLinux 9.3 (Shamrock Pampas Cat),VMware,"VMware7,1"
10.183.18.134,00:50:56:AE:02:03,static,dcc-dhvi-md-gpu-460,AlmaLinux 9.3 (Shamrock Pampas Cat),VMware,"VMware7,1"
10.183.18.135,00:50:56:AE:0D:C8,static,dcc-dhvi-md-gpu-458,AlmaLinux 9.3 (Shamrock Pampas Cat),VMware,"VMware7,1"
10.183.18.136,00:50:56:AE:D2:35,static,dcc-dhvi-md-gpu-459,AlmaLinux 9.3 (Shamrock Pampas Cat),VMware,"VMware7,1"
10.183.18.137,00:50:56:AE:CC:F3,static,dcc-dhvi-md-gpu-461,AlmaLinux 9.3 (Shamrock Pampas Cat),VMware,"VMware7,1"
10.183.18.139,00:50:56:AE:F3:CE,static,dcc-dhvi-md-gpu-463,AlmaLinux 9.3 (Shamrock Pampas Cat),VMware,"VMware7,1"
10.183.18.14,00:50:56:AE:C9:4D,static,dcc-dhvi-md-gpu-342,AlmaLinux 9.3 (Shamrock Pampas Cat),VMware,"VMware7,1"
10.183.18.140,00:50:56:AE:3B:EA,static,dcc-dhvi-md-gpu-464,AlmaLinux 9.3 (Shamrock Pampas Cat),VMware,"VMware7,1"
10.183.18.141,00:50:56:AE:D0:65,static,dcc-dhvi-md-gpu-465,AlmaLinux 9.3 (Shamrock Pampas Cat),VMware,"VMware7,1"
10.183.18.142,00:50:56:AE:F1:55,static,dcc-dhvi-md-gpu-466,AlmaLinux 9.3 (Shamrock Pampas Cat),VMware,"VMware7,1"
10.183.18.143,00:50:56:AE:4B:C4,static,dcc-dhvi-md-gpu-467,AlmaLinux 9.3 (Shamrock Pampas Cat),VMware,"VMware7,1"
10.183.18.144,00:50:56:AE:31:F0,static,dcc-dhvi-md-gpu-468,AlmaLinux 9.3 (Shamrock Pampas Cat),VMware,"VMware7,1"
10.183.18.145,00:50:56:AE:10:19,static,dcc-dhvi-md-gpu-469,AlmaLinux 9.3 (Shamrock Pampas Cat),VMware,"VMware7,1"
10.183.18.146,00:50:56:AE:EA:38,static,dcc-dhvi-md-gpu-470,AlmaLinux 9.3 (Shamrock Pampas Cat),VMware,"VMware7,1"
10.183.18.147,00:50:56:AE:45:79,static,dcc-dhvi-md-gpu-471,AlmaLinux 9.3 (Shamrock Pampas Cat),VMware,"VMware7,1"
10.183.18.148,00:50:56:AE:44:06,static,dcc-dhvi-md-gpu-472,AlmaLinux 9.3 (Shamrock Pampas Cat),VMware,"VMware7,1"
10.183.18.149,00:50:56:AE:FE:92,static,dcc-dhvi-md-gpu-473,AlmaLinux 9.3 (Shamrock Pampas Cat),VMware,"VMware7,1"
10.183.18.15,00:50:56:AE:B6:FE,static,dcc-dhvi-md-gpu-341,AlmaLinux 9.3 (Shamrock Pampas Cat),VMware,"VMware7,1"
10.183.18.150,00:50:56:AE:AB:B6,static,dcc-dhvi-md-gpu-474,AlmaLinux 9.3 (Shamrock Pampas Cat),VMware,"VMware7,1"
10.183.18.151,00:50:56:AE:3D:F2,static,dcc-dhvi-md-gpu-475,AlmaLinux 9.3 (Shamrock Pampas Cat),VMware,"VMware7,1"
10.183.18.152,00:50:56:AE:86:77,static,dcc-dhvi-md-gpu-477,AlmaLinux 9.3 (Shamrock Pampas Cat),VMware,"VMware7,1"
10.183.18.153,00:50:56:AE:1B:9C,static,dcc-dhvi-md-gpu-476,AlmaLinux 9.3 (Shamrock Pampas Cat),VMware,"VMware7,1"
10.183.18.154,00:50:56:AE:01:EC,static,dcc-dhvi-md-gpu-478,AlmaLinux 9.3 (Shamrock Pampas Cat),VMware,"VMware7,1"
10.183.18.155,00:50:56:AE:97:5E,static,dcc-dhvi-md-gpu-479,AlmaLinux 9.3 (Shamrock Pampas Cat),VMware,"VMware7,1"
10.183.18.156,00:50:56:AE:CC:75,static,dcc-dhvi-md-gpu-480,AlmaLinux 9.3 (Shamrock Pampas Cat),VMware,"VMware7,1"
10.183.18.157,00:50:56:AE:82:0D,static,dcc-dhvi-md-gpu-481,AlmaLinux 9.3 (Shamrock Pampas Cat),VMware,"VMware7,1"
10.183.18.158,00:50:56:AE:17:D3,static,dcc-dhvi-md-gpu-482,AlmaLinux 9.3 (Shamrock Pampas Cat),VMware,"VMware7,1"
10.183.18.159,00:50:56:AE:E4:4A,static,dcc-dhvi-md-gpu-483,AlmaLinux 9.3 (Shamrock Pampas Cat),VMware,"VMware7,1"
10.183.18.16,00:50:56:AE:7B:21,static,dcc-dhvi-md-gpu-343,AlmaLinux 9.3 (Shamrock Pampas Cat),VMware,"VMware7,1"
10.183.18.17,00:50:56:AE:E6:40,static,dcc-dhvi-md-gpu-344,AlmaLinux 9.3 (Shamrock Pampas Cat),VMware,"VMware7,1"
10.183.18.18,00:50:56:AE:E7:8E,static,dcc-dhvi-md-gpu-345,AlmaLinux 9.3 (Shamrock Pampas Cat),VMware,"VMware7,1"
10.183.18.180,00:50:56:AE:33:C9,static,dcc-dhvi-md-gpu-505,AlmaLinux 9.3 (Shamrock Pampas Cat),VMware,"VMware7,1"
10.183.18.181,00:50:56:AE:7C:51,static,dcc-dhvi-md-gpu-504,AlmaLinux 9.3 (Shamrock Pampas Cat),VMware,"VMware7,1"
10.183.18.182,00:50:56:AE:75:05,static,dcc-dhvi-md-gpu-506,AlmaLinux 9.3 (Shamrock Pampas Cat),VMware,"VMware7,1"
10.183.18.183,00:50:56:AE:4F:15,static,dcc-dhvi-md-gpu-507,AlmaLinux 9.3 (Shamrock Pampas Cat),VMware,"VMware7,1"
10.183.18.185,00:50:56:AE:59:B2,static,dcc-singhlab-01,AlmaLinux 9.3 (Shamrock Pampas Cat),VMware,"VMware7,1"
10.183.18.186,00:50:56:AE:B9:BB,static,dcc-singhlab-gpu-01,AlmaLinux 9.3 (Shamrock Pampas Cat),VMware,"VMware7,1"
10.183.18.187,00:50:56:AE:AE:8B,static,dcc-singhlab-gpu-02,AlmaLinux 9.3 (Shamrock Pampas Cat),VMware,"VMware7,1"
10.183.18.188,00:50:56:AE:CD:BF,static,dcc-singhlab-gpu-03,AlmaLinux 9.3 (Shamrock Pampas Cat),VMware,"VMware7,1"
10.183.18.189,00:50:56:AE:81:CD,static,dcc-singhlab-gpu-04,AlmaLinux 9.3 (Shamrock Pampas Cat),VMware,"VMware7,1"
10.183.18.19,00:50:56:AE:95:D9,static,dcc-dhvi-md-gpu-347,AlmaLinux 9.3 (Shamrock Pampas Cat),VMware,"VMware7,1"
10.183.18.190,00:50:56:AE:04:55,static,dcc-singhlab-gpu-05,AlmaLinux 9.3 (Shamrock Pampas Cat),VMware,"VMware7,1"
10.183.18.193,00:50:56:AE:BF:56,static,dcc-login-02,AlmaLinux 9.4 (Seafoam Ocelot),VMware,"VMware7,1"
10.183.18.194,00:50:56:AE:1B:06,static,dcc-login-01,AlmaLinux 9.4 (Seafoam Ocelot),VMware,"VMware7,1"
10.183.18.195,00:50:56:AE:5B:6B,static,dcc-xfer-01,AlmaLinux 9.4 (Seafoam Ocelot),VMware,"VMware7,1"
10.183.18.197,00:50:56:AE:B4:2B,static,dcc-core-gpu-05,AlmaLinux 9.3 (Shamrock Pampas Cat),VMware,"VMware7,1"
10.183.18.198,00:50:56:AE:F7:9B,static,dcc-core-gpu-06,AlmaLinux 9.3 (Shamrock Pampas Cat),VMware,"VMware7,1"
10.183.18.199,00:50:56:AE:E5:72,static,dcc-core-gpu-07,AlmaLinux 9.3 (Shamrock Pampas Cat),VMware,"VMware7,1"
10.183.18.2,00:50:56:AE:41:4E,static,dcc-dhvi-md-gpu-329,AlmaLinux 9.3 (Shamrock Pampas Cat),VMware,"VMware7,1"
10.183.18.20,00:50:56:AE:5D:4F,static,dcc-dhvi-md-gpu-348,AlmaLinux 9.3 (Shamrock Pampas Cat),VMware,"VMware7,1"
10.183.18.21,00:50:56:AE:AD:F1,static,dcc-cryosparc-lefkowitz-01,AlmaLinux 9.4 (Seafoam Ocelot),VMware,"VMware7,1"
10.183.18.22,00:50:56:AE:7A:F4,static,dcc-cryosparc-lefkowitz-02,AlmaLinux 9.4 (Seafoam Ocelot),VMware,"VMware7,1"
10.183.18.23,00:50:56:AE:A9:B2,static,dcc-dhvi-md-gpu-346,AlmaLinux 9.3 (Shamrock Pampas Cat),VMware,"VMware7,1"
10.183.18.235,00:50:56:AE:33:28,static,dcc-chsi-03,AlmaLinux 9.3 (Shamrock Pampas Cat),VMware,"VMware7,1"
10.183.18.236,00:50:56:AE:93:B6,static,dcc-aryalab-01,AlmaLinux 9.3 (Shamrock Pampas Cat),VMware,"VMware7,1"
10.183.18.237,00:50:56:AE:96:0D,static,dcc-carin-01,AlmaLinux 9.3 (Shamrock Pampas Cat),VMware,"VMware7,1"
10.183.18.238,00:50:56:AE:7C:DE,static,dcc-carin-02,AlmaLinux 9.3 (Shamrock Pampas Cat),VMware,"VMware7,1"
10.183.18.239,00:50:56:AE:DE:46,static,dcc-carin-03,AlmaLinux 9.3 (Shamrock Pampas Cat),VMware,"VMware7,1"
10.183.18.24,00:50:56:AE:11:B3,static,dcc-dhvi-md-gpu-349,AlmaLinux 9.3 (Shamrock Pampas Cat),VMware,"VMware7,1"
10.183.18.240,00:50:56:AE:E7:F6,static,dcc-carin-04,AlmaLinux 9.3 (Shamrock Pampas Cat),VMware,"VMware7,1"
10.183.18.241,00:50:56:AE:78:1F,static,dcc-carin-05,AlmaLinux 9.3 (Shamrock Pampas Cat),VMware,"VMware7,1"
10.183.18.242,00:50:56:AE:DD:9A,static,dcc-carin-06,AlmaLinux 9.3 (Shamrock Pampas Cat),VMware,"VMware7,1"
10.183.18.243,00:50:56:AE:E6:EC,static,dcc-carin-07,AlmaLinux 9.3 (Shamrock Pampas Cat),VMware,"VMware7,1"
10.183.18.244,00:50:56:AE:8A:E3,static,dcc-carin-08,AlmaLinux 9.3 (Shamrock Pampas Cat),VMware,"VMware7,1"
10.183.18.245,00:50:56:AE:F8:CA,static,dcc-carin-09,AlmaLinux 9.3 (Shamrock Pampas Cat),VMware,"VMware7,1"
10.183.18.246,00:50:56:AE:A4:D6,static,dcc-carin-10,AlmaLinux 9.3 (Shamrock Pampas Cat),VMware,"VMware7,1"
10.183.18.247,00:50:56:AE:96:D0,static,dcc-carin-11,AlmaLinux 9.3 (Shamrock Pampas Cat),VMware,"VMware7,1"
10.183.18.248,00:50:56:AE:49:14,static,dcc-carin-12,AlmaLinux 9.3 (Shamrock Pampas Cat),VMware,"VMware7,1"
10.183.18.249,00:50:56:AE:9B:87,static,dcc-carin-13,AlmaLinux 9.3 (Shamrock Pampas Cat),VMware,"VMware7,1"
10.183.18.25,00:50:56:AE:09:95,static,dcc-dhvi-md-gpu-350,AlmaLinux 9.3 (Shamrock Pampas Cat),VMware,"VMware7,1"
10.183.18.250,00:50:56:AE:6D:B8,static,dcc-carin-14,AlmaLinux 9.3 (Shamrock Pampas Cat),VMware,"VMware7,1"
10.183.18.251,00:50:56:AE:90:88,static,dcc-carin-15,AlmaLinux 9.3 (Shamrock Pampas Cat),VMware,"VMware7,1"
10.183.18.252,00:50:56:AE:46:BF,static,dcc-carin-16,AlmaLinux 9.3 (Shamrock Pampas Cat),VMware,"VMware7,1"
10.183.18.253,00:50:56:AE:0E:74,static,dcc-carin-17,AlmaLinux 9.3 (Shamrock Pampas Cat),VMware,"VMware7,1"
10.183.18.254,00:50:56:AE:B5:F9,static,dcc-carin-18,AlmaLinux 9.3 (Shamrock Pampas Cat),VMware,"VMware7,1"
10.183.18.255,00:50:56:AE:A0:6A,static,dcc-carin-19,AlmaLinux 9.3 (Shamrock Pampas Cat),VMware,"VMware7,1"
10.183.18.26,00:50:56:AE:1C:90,static,dcc-dhvi-md-gpu-351,AlmaLinux 9.3 (Shamrock Pampas Cat),VMware,"VMware7,1"
10.183.18.27,00:50:56:AE:E5:CA,static,dcc-dhvi-md-gpu-352,AlmaLinux 9.3 (Shamrock Pampas Cat),VMware,"VMware7,1"
10.183.18.28,00:50:56:AE:FD:3E,static,dcc-dhvi-md-gpu-353,AlmaLinux 9.3 (Shamrock Pampas Cat),VMware,"VMware7,1"
10.183.18.29,00:50:56:AE:C8:1B,static,dcc-dhvi-md-gpu-354,AlmaLinux 9.3 (Shamrock Pampas Cat),VMware,"VMware7,1"
10.183.18.3,00:50:56:AE:F2:E4,static,dcc-dhvi-md-gpu-330,AlmaLinux 9.3 (Shamrock Pampas Cat),VMware,"VMware7,1"
10.183.18.30,00:50:56:AE:7F:F5,static,dcc-dhvi-md-gpu-355,AlmaLinux 9.3 (Shamrock Pampas Cat),VMware,"VMware7,1"
10.183.18.31,00:50:56:AE:9F:A4,static,dcc-dhvi-md-gpu-356,AlmaLinux 9.3 (Shamrock Pampas Cat),VMware,"VMware7,1"
10.183.18.32,00:50:56:AE:EA:E1,static,dcc-dhvi-md-gpu-357,AlmaLinux 9.3 (Shamrock Pampas Cat),VMware,"VMware7,1"
10.183.18.33,00:50:56:AE:BC:BF,static,dcc-dhvi-md-gpu-358,AlmaLinux 9.3 (Shamrock Pampas Cat),VMware,"VMware7,1"
10.183.18.34,00:50:56:AE:7E:1A,static,dcc-dhvi-md-gpu-359,AlmaLinux 9.3 (Shamrock Pampas Cat),VMware,"VMware7,1"
10.183.18.35,00:50:56:AE:01:7C,static,dcc-dhvi-md-gpu-360,AlmaLinux 9.3 (Shamrock Pampas Cat),VMware,"VMware7,1"
10.183.18.36,00:50:56:AE:A7:C5,static,dcc-dhvi-md-gpu-361,AlmaLinux 9.3 (Shamrock Pampas Cat),VMware,"VMware7,1"
10.183.18.37,00:50:56:AE:A1:28,static,dcc-dhvi-md-gpu-362,AlmaLinux 9.3 (Shamrock Pampas Cat),VMware,"VMware7,1"
10.183.18.38,00:50:56:AE:19:42,static,dcc-dhvi-md-gpu-363,AlmaLinux 9.3 (Shamrock Pampas Cat),VMware,"VMware7,1"
10.183.18.39,00:50:56:AE:98:DF,static,dcc-dhvi-md-gpu-364,AlmaLinux 9.3 (Shamrock Pampas Cat),VMware,"VMware7,1"
10.183.18.4,00:50:56:AE:F3:3C,static,dcc-dhvi-md-gpu-331,AlmaLinux 9.3 (Shamrock Pampas Cat),VMware,"VMware7,1"
10.183.18.40,00:50:56:AE:3C:05,static,dcc-dhvi-md-gpu-365,AlmaLinux 9.3 (Shamrock Pampas Cat),VMware,"VMware7,1"
10.183.18.41,00:50:56:AE:96:F6,static,dcc-dhvi-md-gpu-366,AlmaLinux 9.3 (Shamrock Pampas Cat),VMware,"VMware7,1"
10.183.18.42,00:50:56:AE:E1:E4,static,dcc-dhvi-md-gpu-367,AlmaLinux 9.3 (Shamrock Pampas Cat),VMware,"VMware7,1"
10.183.18.43,00:50:56:AE:0B:10,static,dcc-dhvi-md-gpu-368,AlmaLinux 9.3 (Shamrock Pampas Cat),VMware,"VMware7,1"
10.183.18.44,00:50:56:AE:E1:52,static,dcc-dhvi-md-gpu-371,AlmaLinux 9.3 (Shamrock Pampas Cat),VMware,"VMware7,1"
10.183.18.45,00:50:56:AE:97:8A,static,dcc-dhvi-md-gpu-370,AlmaLinux 9.3 (Shamrock Pampas Cat),VMware,"VMware7,1"
10.183.18.46,00:50:56:AE:22:7E,static,dcc-dhvi-md-gpu-369,AlmaLinux 9.3 (Shamrock Pampas Cat),VMware,"VMware7,1"
10.183.18.47,00:50:56:AE:7C:7F,static,dcc-dhvi-md-gpu-372,AlmaLinux 9.3 (Shamrock Pampas Cat),VMware,"VMware7,1"
10.183.18.48,00:50:56:AE:9B:36,static,dcc-dhvi-md-gpu-373,AlmaLinux 9.3 (Shamrock Pampas Cat),VMware,"VMware7,1"
10.183.18.49,00:50:56:AE:69:DA,static,dcc-dhvi-md-gpu-374,AlmaLinux 9.3 (Shamrock Pampas Cat),VMware,"VMware7,1"
10.183.18.5,00:50:56:AE:64:3C,static,dcc-dhvi-md-gpu-332,AlmaLinux 9.3 (Shamrock Pampas Cat),VMware,"VMware7,1"
10.183.18.50,00:50:56:AE:2F:E1,static,dcc-dhvi-md-gpu-375,AlmaLinux 9.3 (Shamrock Pampas Cat),VMware,"VMware7,1"
10.183.18.51,00:50:56:AE:DD:67,static,dcc-dhvi-md-gpu-377,AlmaLinux 9.3 (Shamrock Pampas Cat),VMware,"VMware7,1"
10.183.18.52,00:50:56:AE:4B:79,static,dcc-dhvi-md-gpu-376,AlmaLinux 9.3 (Shamrock Pampas Cat),VMware,"VMware7,1"
10.183.18.53,00:50:56:AE:48:B3,static,dcc-dhvi-md-gpu-378,AlmaLinux 9.3 (Shamrock Pampas Cat),VMware,"VMware7,1"
10.183.18.54,00:50:56:AE:C6:78,static,dcc-dhvi-md-gpu-379,AlmaLinux 9.3 (Shamrock Pampas Cat),VMware,"VMware7,1"
10.183.18.55,00:50:56:AE:15:D7,static,dcc-dhvi-md-gpu-381,AlmaLinux 9.3 (Shamrock Pampas Cat),VMware,"VMware7,1"
10.183.18.56,00:50:56:AE:CB:3A,static,dcc-dhvi-md-gpu-380,AlmaLinux 9.3 (Shamrock Pampas Cat),VMware,"VMware7,1"
10.183.18.57,00:50:56:AE:2E:31,static,dcc-dhvi-md-gpu-382,AlmaLinux 9.3 (Shamrock Pampas Cat),VMware,"VMware7,1"
10.183.18.58,00:50:56:AE:71:4E,static,dcc-dhvi-md-gpu-383,AlmaLinux 9.3 (Shamrock Pampas Cat),VMware,"VMware7,1"
10.183.18.59,00:50:56:AE:72:29,static,dcc-dhvi-md-gpu-384,AlmaLinux 9.3 (Shamrock Pampas Cat),VMware,"VMware7,1"
10.183.18.6,00:50:56:AE:9A:3E,static,dcc-dhvi-md-gpu-333,AlmaLinux 9.3 (Shamrock Pampas Cat),VMware,"VMware7,1"
10.183.18.60,00:50:56:AE:AF:FC,static,dcc-dhvi-md-gpu-385,AlmaLinux 9.3 (Shamrock Pampas Cat),VMware,"VMware7,1"
10.183.18.61,00:50:56:AE:F3:A8,static,dcc-dhvi-md-11,AlmaLinux 9.3 (Shamrock Pampas Cat),VMware,"VMware7,1"
10.183.18.62,00:50:56:AE:4F:1C,static,dcc-dhvi-md-gpu-386,AlmaLinux 9.3 (Shamrock Pampas Cat),VMware,"VMware7,1"
10.183.18.63,00:50:56:AE:3E:95,static,dcc-dhvi-md-gpu-387,AlmaLinux 9.3 (Shamrock Pampas Cat),VMware,"VMware7,1"
10.183.18.64,00:50:56:AE:EB:90,static,dcc-dhvi-md-gpu-388,AlmaLinux 9.3 (Shamrock Pampas Cat),VMware,"VMware7,1"
10.183.18.65,00:50:56:AE:B8:8D,static,dcc-dhvi-md-gpu-389,AlmaLinux 9.3 (Shamrock Pampas Cat),VMware,"VMware7,1"
10.183.18.66,00:50:56:AE:7B:49,static,dcc-dhvi-md-gpu-391,AlmaLinux 9.3 (Shamrock Pampas Cat),VMware,"VMware7,1"
